5 crystal
0.5  0.5  0.0  1.0
0.48  0.5  0.0  1.0
0.49  -0.49  0.0  1.0
0.49  0.49  0.0  1.0
0.49  0.5  0.01  1.0 
0.5  0.5  -0.02  1.0
